customerID,DeviceProtection,OnlineBackup,OnlineSecurity,InternetService,MultipleLines,PhoneService,TechSupport,StreamingMovies,StreamingTV,datetime
6103-BOCOU,Yes,No,No,Fiber optic,Yes,Yes,No,No,No,2020-08-08 01:38:09.236012496
5149-TGWDZ,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,2020-06-16 22:59:03.765975574
7471-WNSUF,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-07-07 12:16:09.270093722
8942-DBMHZ,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-03-28 04:16:01.090599264
4301-VVZKA,No,No,No,Fiber optic,Yes,Yes,No,No,No,2020-08-11 14:20:28.969042884
9199-PWQVC,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,2020-08-06 19:44:23.447884124
4824-GUCBY,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,2021-05-01 00:26:35.001420048
5393-HJZSM,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,2021-02-20 06:15:50.866231184
7074-IEVOJ,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,2020-11-03 23:47:56.114740128
9625-QSTYE,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,2021-12-30 03:09:21.317807440
0862-PRCBS,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-03-01 16:58:33.092871344
8812-ZRHFP,Yes,No,No,Fiber optic,No,Yes,No,Yes,No,2021-01-17 10:05:16.955410392
5146-CBVOE,No,Yes,No,Fiber optic,No,Yes,No,No,No,2021-05-14 04:50:34.592445328
0454-OKRCT,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,2021-09-12 20:41:26.566316384
5787-KXGIY,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-12-10 22:15:30.417495024
4750-ZRXIU,No,No,No,Fiber optic,Yes,Yes,No,Yes,No,2021-05-02 21:17:13.683612608
4198-VFOEA,No,No,Yes,DSL,No phone service,No,Yes,No,No,2021-08-28 09:28:53.030389088
6630-UJZMY,No,No,No,Fiber optic,Yes,Yes,No,No,Yes,2020-12-21 02:51:58.432263560
5709-LVOEQ,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,2020-09-04 21:18:51.837546152
6400-BWQKW,No,No,Yes,Fiber optic,Yes,Yes,No,No,No,2020-02-03 10:12:38.648111332
2692-AQCPF,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-08-29 00:25:45.924453280
0347-UBKUZ,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-01-26 12:52:08.656631638
0835-DUUIQ,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-02-21 04:13:46.128940641
0811-GSDTP,No,Yes,No,DSL,No phone service,No,No,No,No,2021-04-23 00:36:36.194262992
7567-ECMCM,No,No,No,Fiber optic,No,Yes,No,Yes,No,2020-07-24 05:22:28.594149388
6115-ZTBFQ,Yes,Yes,Yes,DSL,No phone service,No,Yes,Yes,Yes,2020-06-11 10:56:36.535075262
6353-BRMMA,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,2021-10-17 22:45:46.265265544
6680-WKXRZ,No,No,No,Fiber optic,Yes,Yes,No,No,No,2021-04-12 00:31:41.732462368
6231-WFGFH,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-04-03 09:44:50.031241120
9904-EHEVJ,Yes,No,No,Fiber optic,Yes,Yes,No,No,Yes,2020-04-18 23:54:16.461232604
7028-DVOIQ,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-02-26 16:43:37.438227776
6169-PPETC,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-10-17 23:13:10.343652372
4208-UFFGW,No,No,No,DSL,No,Yes,No,No,No,2020-09-02 02:02:53.814257312
8584-KMVXD,No,Yes,No,Fiber optic,No,Yes,No,No,No,2021-05-09 07:45:00.255609200
8467-WYNSR,No,No,Yes,DSL,No,Yes,Yes,No,No,2021-04-25 07:25:10.139165008
0851-DFJKB,Yes,No,Yes,DSL,No,Yes,Yes,No,No,2020-05-15 06:12:46.827605794
5382-SOYZL,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-12-16 00:20:02.385685880
9448-REEVD,No,No,No,DSL,No,Yes,No,No,No,2020-01-21 20:45:31.951150241
3261-CQXOL,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-03-13 05:58:15.711445612
8388-FYNPZ,Yes,No,Yes,DSL,No,Yes,No,No,No,2021-10-01 18:06:51.019596704
4002-BQWPQ,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,2021-06-15 11:38:56.268105648
5651-YLPRD,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,2020-06-29 07:27:12.831581936
2826-DXLQO,No,No,Yes,DSL,No phone service,No,No,No,No,2021-05-04 03:10:59.471740984
4378-BZYFP,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-11-13 05:31:40.710025560
9489-UTFKA,No,No,Yes,DSL,No,Yes,No,No,Yes,2020-02-19 09:52:36.262425447
4849-PYRLQ,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,2020-02-29 06:33:13.751775064
9117-SHLZX,No,No,No,DSL,No,Yes,No,No,No,2020-01-22 21:40:20.107923885
9889-TMAHG,No,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,2021-07-30 05:24:55.825049696
4541-RMRLG,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-09-02 11:33:24.998579944
7764-BDPEE,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-03-25 06:57:58.330019880
3429-IFLEM,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,2021-08-24 15:47:35.666003976
3158-MOERK,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-11-15 06:53:52.945186024
7294-TMAOP,No,No,No,Fiber optic,No,Yes,No,Yes,Yes,2020-12-18 02:37:02.777619992
5002-GCQFH,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,2021-12-30 05:38:50.133484800
0556-FJEGU,Yes,Yes,No,DSL,No,Yes,Yes,No,Yes,2021-12-15 01:54:43.044589600
8919-FYFQZ,No,Yes,No,DSL,No phone service,No,No,No,No,2021-07-07 04:20:18.744674808
0604-THJFP,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,2021-09-11 04:49:45.515478552
2834-JRTUA,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-08-28 02:27:50.661743820
5875-YPQFJ,No,No,No,Fiber optic,No,Yes,No,No,No,2021-10-21 23:55:30.076682760
5879-SESNB,No,No,No,Fiber optic,Yes,Yes,No,No,No,2021-12-02 17:26:33.978983240
6646-QVXLR,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-12-19 08:03:24.487361544
6461-PPAXN,No,No,Yes,DSL,No,Yes,Yes,No,No,2021-06-14 08:14:39.295654640
3318-ISQFQ,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-04-08 16:48:19.630786704
1106-HRLKZ,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-08-12 17:44:45.941493892
2483-XSSMZ,No,No,Yes,DSL,No,Yes,No,No,No,2020-08-25 09:41:21.454132348
8603-IJWDN,No,No,No,Fiber optic,Yes,Yes,No,Yes,No,2020-12-25 18:58:35.137744956
8165-ZJRNM,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-05-07 16:20:43.283158194
9369-XFEHK,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,2021-12-24 00:10:01.192842936
2604-XVDAM,No,No,No,DSL,No,Yes,No,No,No,2020-12-20 09:25:36.722522008
3717-OFRTN,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-03-10 05:43:20.056802045
9046-JBFWA,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-05-15 15:43:18.011928424
3280-NMUVX,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-02-04 04:06:24.436239704
1206-EHBDD,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,2021-12-23 09:13:08.298778752
8361-LBRDI,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-09-10 14:20:16.699801192
4883-KCPZJ,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-05-22 22:06:55.109343936
9108-EQPNQ,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-12-20 23:55:05.538199376
7277-KAMWT,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-03-09 01:51:39.005964216
3842-IYKUE,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,2020-03-31 19:55:13.717693837
6641-XRPSU,No,No,No,Fiber optic,No,Yes,No,No,No,2021-07-27 07:39:28.986083496
1374-DMZUI,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-04-24 21:54:38.954842374
2545-LXYVJ,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-12-28 14:14:33.161033796
3234-VKACU,No,No,No,DSL,No,Yes,Yes,Yes,Yes,2021-04-28 15:08:32.240840672
8357-EQXFO,Yes,No,No,Fiber optic,No,Yes,No,Yes,Yes,2020-09-10 04:22:21.437091736
1989-PRJHP,No,No,No,Fiber optic,Yes,Yes,No,No,No,2021-07-12 01:25:53.081510936
8120-JDCAM,No,No,No,Fiber optic,No,Yes,No,No,No,2021-02-12 01:26:54.427719396
8917-FAEMR,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-09-16 19:21:41.562056232
7047-YXDMZ,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-10-11 12:17:59.693268952
2858-EIMXH,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-02-23 13:59:12.967906840
9524-EGPJC,No,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,2020-02-04 03:39:00.357852882
6993-OHLXR,No,No,No,Fiber optic,No,Yes,No,No,No,2021-06-14 00:46:12.848622552
8818-XYFCQ,No,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,2020-01-12 22:30:13.802896904
6419-ZTTLE,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-12-19 13:02:22.118716272
0929-HYQEW,No,No,Yes,DSL,No,Yes,No,No,No,2020-08-10 05:57:14.365237148
6614-YOLAC,No,Yes,Yes,DSL,No phone service,No,Yes,Yes,Yes,2021-10-12 03:14:52.587333144
7426-RHZGU,No,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,2020-01-19 18:55:55.637602953
4065-JJAVA,No,Yes,No,DSL,No,Yes,No,No,No,2020-06-05 12:56:14.041465492
4695-VADHF,Yes,No,No,DSL,No,Yes,No,Yes,No,2021-05-10 06:10:19.596705480
3863-IUBJR,No,No,No,DSL,No,Yes,No,Yes,No,2021-01-08 16:48:56.438511784
7649-SIJJF,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,2021-04-14 17:18:10.940073840
9361-YNQWJ,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-05-20 10:46:47.611474012
3748-FVMZZ,No,No,No,DSL,No phone service,No,Yes,Yes,No,2021-03-07 14:58:55.586481112
9391-TTOYH,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-03-19 03:31:14.126668560
1452-XRSJV,No,No,Yes,DSL,No,Yes,No,No,No,2020-04-03 12:41:42.925305311
3422-WJOYD,No,No,Yes,DSL,No,Yes,Yes,No,No,2021-04-05 06:35:28.713433680
8242-SOQUO,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,2020-09-28 18:19:19.443339960
7460-ITWWP,Yes,No,No,Fiber optic,No,Yes,No,Yes,No,2020-09-29 09:16:12.337404144
7147-AYBAA,No,No,No,Fiber optic,No,Yes,No,No,No,2021-11-01 11:33:00.460096560
7868-TMWMZ,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,2020-10-20 23:28:05.998295936
4822-RVYBB,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-08-23 00:23:18.693552968
6732-FZUGP,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,2020-04-14 20:15:03.834138028
8436-BJUMM,No,No,No,Fiber optic,Yes,Yes,No,No,Yes,2020-03-03 01:49:11.775063902
4184-TJFAN,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,2021-03-11 11:09:41.766543592
8329-GWVPJ,No,No,No,Fiber optic,No,Yes,No,No,No,2020-12-24 10:35:20.533939220
1352-VHKAJ,No,No,No,DSL,Yes,Yes,Yes,Yes,Yes,2020-10-14 22:58:14.689008804
4145-UQXUQ,Yes,No,No,Fiber optic,No,Yes,No,Yes,Yes,2021-09-25 07:39:04.447600112
2632-TACXW,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-04-30 16:58:08.554387960
8146-QQKZH,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,2020-01-27 03:49:01.550695825
1767-CJKBA,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-06-17 11:26:27.844362396
6445-TNRXS,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-10-11 20:13:50.218687872
4581-LNWUM,Yes,No,No,DSL,No phone service,No,No,Yes,Yes,2020-03-03 09:17:38.222095995
4869-EPIUS,No,No,No,Fiber optic,No,Yes,No,Yes,No,2020-04-10 11:36:53.575688724
9948-YPTDG,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,2020-04-07 06:23:00.289690429
1236-WFCDV,No,No,No,Fiber optic,No,Yes,No,Yes,Yes,2021-03-11 03:41:15.319511504
1915-OAKWD,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-01-02 16:19:05.129224652
7296-PIXQY,No,No,No,Fiber optic,No,Yes,No,No,No,2021-06-11 12:58:41.272365800
4883-QICIH,No,No,No,Fiber optic,No,Yes,No,No,No,2021-05-03 12:14:06.577676792
3354-OADJP,No,No,Yes,DSL,No,Yes,Yes,No,No,2020-11-29 22:38:00.034081224
3524-WQDSG,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-01-21 16:13:58.398182332
0810-DHDBD,Yes,No,Yes,DSL,Yes,Yes,Yes,No,Yes,2021-09-10 18:51:50.252769096
4026-SKKHW,No,No,No,DSL,No,Yes,Yes,No,No,2020-02-09 00:44:34.694689008
2829-HYVZP,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-04-17 10:32:04.226072138
8329-IBCTI,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-10-03 00:00:36.807725072
1271-SJBGZ,Yes,No,No,DSL,No phone service,No,Yes,Yes,No,2021-12-15 19:21:04.754331152
3845-JHAMY,No,No,No,DSL,No phone service,No,No,Yes,No,2021-07-25 00:50:55.041181480
7013-PSXHK,Yes,No,No,DSL,Yes,Yes,Yes,Yes,Yes,2021-10-18 13:42:39.159329736
5669-SRAIP,Yes,No,No,DSL,No phone service,No,No,Yes,No,2020-12-05 13:09:56.080658904
5981-ITEMU,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-05-29 23:31:34.575404712
3486-NPGST,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-05-01 13:21:23.158193694
6941-PMGEP,No,No,No,Fiber optic,No,Yes,No,Yes,No,2021-03-08 10:54:46.111900024
1624-WOIWJ,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,2021-09-10 03:54:57.358704912
2074-GKOWZ,No,No,No,Fiber optic,No,Yes,No,Yes,Yes,2020-01-29 18:06:01.942629934
0376-YMCJC,No,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,2021-06-28 08:34:29.412098832
6100-FJZDG,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-06-02 20:09:44.833854018
4829-ZLJTK,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,2021-08-07 17:42:18.710593576
1730-VFMWO,No,No,No,DSL,No,Yes,Yes,No,No,2020-10-30 07:41:19.409258732
7143-BQIBA,No,No,Yes,DSL,No,Yes,Yes,No,Yes,2021-06-16 20:02:10.871911384
3800-LYTRK,No,No,Yes,DSL,No,Yes,Yes,No,No,2020-05-05 14:31:06.969610906
0634-SZPQA,No,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,2021-08-15 05:04:53.439363816
9646-NMHXE,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-05-26 08:19:46.026696960
7030-NJVDP,No,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,2021-03-09 16:48:31.900028400
5536-RTPWK,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-06-26 17:10:12.439647826
8883-GRDWQ,No,No,Yes,DSL,No,Yes,Yes,No,No,2021-05-19 21:51:59.454700368
6166-ILMNY,No,No,No,Fiber optic,No,Yes,No,No,No,2021-04-06 14:58:43.317239416
3097-NNSPB,No,Yes,No,DSL,No,Yes,No,No,No,2021-05-19 09:24:35.376313544
7771-ZONAT,Yes,No,No,DSL,No phone service,No,Yes,Yes,Yes,2021-05-13 18:52:39.329735872
0655-RBDUG,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-09-22 22:48:25.765407552
2111-DWYHN,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-01-20 07:50:43.794376596
4194-WHFCB,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,2020-08-21 11:01:06.458392500
4121-AGSIN,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-03-11 23:37:05.844930416
4361-BKAXE,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-03-28 01:46:32.274921896
9845-PEEKO,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,2020-07-03 08:36:56.642999148
0455-XFASS,No,No,No,Fiber optic,No,Yes,No,No,No,2021-07-02 09:44:13.223516048
0301-KOBTQ,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-11-09 21:48:18.608349900
1751-NCDLI,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-07-09 16:07:50.320931552
4367-NUYAO,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-03-21 22:47:12.149957400
9878-TNQGW,No,No,No,Fiber optic,No,Yes,No,Yes,No,2021-05-15 18:12:46.827605792
9170-ARBTB,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-03-22 06:15:38.596989488
4441-NIHPT,Yes,No,No,Fiber optic,No,Yes,No,No,No,2020-10-15 06:26:41.136040896
8999-BOHSE,No,No,No,Fiber optic,No,Yes,No,Yes,Yes,2020-05-06 15:25:55.126384550
7241-AJHFS,No,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,2020-01-06 02:04:31.968190854
7029-RPUAV,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-07-13 17:44:58.210735586
4546-FOKWR,No,No,No,Fiber optic,Yes,Yes,No,No,No,2021-11-02 09:58:19.801192840
9036-CSKBW,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,2021-08-28 14:27:50.661743824
5832-TRLPB,Yes,No,No,DSL,No,Yes,Yes,Yes,Yes,2021-10-23 08:18:44.680488496
8590-YFFQO,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,2020-01-12 00:04:54.461800624
8659-IOOPU,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,2020-11-27 18:18:54.904856572
1338-CECEE,Yes,Yes,No,DSL,Yes,Yes,No,No,Yes,2020-01-06 17:01:24.862255041
7439-DKZTW,No,No,No,Fiber optic,No,Yes,No,No,Yes,2021-07-06 23:21:21.113320080
4646-QZXTF,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,2020-11-09 06:51:25.714285712
4607-CHPCA,No,No,No,Fiber optic,No,Yes,No,Yes,Yes,2021-08-30 06:19:31.712581648
9742-XOKTS,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,2020-02-12 15:56:23.243396762
6921-OZMFH,No,No,No,DSL,Yes,Yes,Yes,No,No,2021-03-10 00:16:58.347060496
9578-FOMUK,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-05-11 22:02:00.647543312
4712-UYOOI,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-02-23 11:02:20.073842658
8824-RWFXJ,Yes,Yes,No,DSL,No,Yes,No,No,No,2020-11-15 22:18:09.917637032
7722-CVFXN,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-03-12 02:06:34.660607784
8717-VCTXJ,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-01-02 18:48:33.944902016
7363-QTBIW,No,No,No,Fiber optic,No,Yes,No,Yes,No,2020-06-03 16:05:35.359272934
4159-NAAIX,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-08-08 21:06:35.683044584
0971-QIFJK,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-09-28 00:52:57.733598408
9397-TZSHA,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-03-30 21:02:30.298210736
3391-JSQEW,No,Yes,No,DSL,No,Yes,No,No,No,2021-10-05 06:49:10.752627096
0343-QLUZP,Yes,Yes,Yes,DSL,No phone service,No,No,No,No,2021-06-28 23:31:22.306163024
9763-PDTKK,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,2020-12-25 13:59:37.506390228
2176-LVPNX,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,2021-01-26 15:49:01.550695824
7627-JKIAZ,Yes,No,No,Fiber optic,Yes,Yes,No,No,No,2021-08-30 03:50:02.896904288
3312-UUMZW,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-08-01 22:11:25.032661176
1271-UODNO,No,No,No,DSL,Yes,Yes,Yes,No,No,2021-05-29 18:32:36.944049984
8461-EFQYM,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-06-24 14:53:12.047713712
6900-RBKER,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,No,2021-08-26 22:36:09.610905992
6891-JPYFF,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,2021-11-17 13:42:26.890088040
1459-QNFQT,Yes,No,Yes,DSL,No phone service,No,Yes,Yes,Yes,2021-01-05 11:35:03.152513488
1047-NNCBF,No,No,No,Fiber optic,No,Yes,No,No,No,2021-11-16 02:49:43.470604936
3696-XRIEN,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,2020-03-27 18:45:29.906276626
4081-DYXAV,No,No,No,DSL,No phone service,No,No,Yes,Yes,2021-01-25 14:54:13.393922180
0074-HDKDG,Yes,Yes,Yes,DSL,No,Yes,No,No,No,2020-10-12 13:40:11.928429424
8791-GFXLZ,No,Yes,No,DSL,No,Yes,No,No,No,2021-05-23 20:32:14.450440216
8111-SLLHI,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-10-28 15:49:38.358420904
0927-LCSMG,Yes,No,No,Fiber optic,No,Yes,No,No,No,2020-04-10 14:06:22.391366089
9330-DHBFL,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,2021-09-21 23:55:42.345924448
0098-BOWSO,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-06-12 14:20:53.507526270
3452-ABWRL,No,No,No,Fiber optic,Yes,Yes,No,No,Yes,2021-08-27 11:03:33.689292816
5859-HZYLF,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-03-06 09:05:09.798352736
8257-RZAHR,No,No,Yes,DSL,Yes,Yes,No,No,Yes,2021-04-14 02:21:18.046009656
5293-WXJAK,Yes,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-02-19 12:22:05.078102811
3156-QLHBO,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-02-18 19:23:07.446748080
2208-NQBCT,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,2020-01-14 16:51:23.669412098
