customerID,Contract,tenure,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,datetime
7427-AUFPY,Two year,54,Credit card (automatic),No,19.65,1008.7,No,2021-03-19 18:28:07.020732744
2811-POVEX,Month-to-month,23,Bank transfer (automatic),Yes,88.45,2130.55,No,2020-04-01 18:20:33.058790116
1092-GANHU,Month-to-month,17,Electronic check,Yes,76.65,1313.55,Yes,2020-08-05 06:22:11.212723656
7898-PDWQE,Two year,71,Credit card (automatic),No,80.4,5727.15,No,2021-04-25 04:55:41.323487640
9972-EWRJS,Two year,67,Bank transfer (automatic),Yes,19.25,1372.9,No,2020-02-12 08:27:56.796364669
9314-IJWSQ,Month-to-month,14,Electronic check,Yes,84.8,1203.9,No,2020-04-17 05:33:06.594717410
0661-XEYAN,Month-to-month,1,Mailed check,Yes,25.8,25.8,Yes,2020-07-05 22:53:57.034933256
5799-JRCZO,Two year,63,Credit card (automatic),No,19.5,1215.1,No,2021-05-17 20:02:23.141153080
1921-KYSAY,One year,41,Electronic check,Yes,68.6,2877.05,No,2020-02-10 09:07:49.298494745
6198-RTPMF,Month-to-month,17,Electronic check,No,92.6,1579.7,No,2021-11-12 14:07:23.737574552
2924-KHUVI,One year,56,Electronic check,Yes,100.55,5514.95,No,2021-07-18 06:54:42.022152792
1925-GMVBW,Month-to-month,5,Credit card (automatic),No,20.55,96.1,No,2021-04-10 13:38:58.312979264
7881-EVUAD,Month-to-month,2,Electronic check,Yes,42.6,72.4,Yes,2021-03-05 23:07:14.535643280
6184-DYUOB,Month-to-month,3,Mailed check,Yes,19.6,55.25,No,2020-06-06 01:23:38.119852314
9207-ZPANB,One year,37,Electronic check,No,67.45,2443.3,No,2020-02-09 08:13:01.141721102
5766-XQXMQ,Month-to-month,29,Bank transfer (automatic),Yes,68.85,1970.5,Yes,2021-09-28 12:52:57.733598408
9327-QSDED,Month-to-month,8,Mailed check,No,43.55,335.4,No,2020-07-29 12:25:58.193694972
1656-DRSMG,Month-to-month,63,Credit card (automatic),Yes,109.85,7002.95,No,2020-10-16 04:52:00.477137176
3012-VFFMN,Month-to-month,7,Mailed check,No,20.65,158.95,No,2020-02-15 21:10:16.529395058
2984-AFWNC,Month-to-month,3,Electronic check,No,95.4,293.15,No,2021-12-15 14:22:07.122976424
0640-YJTPY,Two year,72,Bank transfer (automatic),No,21.0,1493.75,No,2020-05-09 08:12:24.333996024
8096-LOIST,Month-to-month,19,Electronic check,Yes,56.2,1093.4,No,2020-08-14 09:36:26.992331724
9764-REAFF,Two year,59,Bank transfer (automatic),No,18.4,1057.85,No,2020-12-24 03:06:54.086907128
3703-VAVCL,Month-to-month,2,Credit card (automatic),No,90.0,190.05,Yes,2021-06-30 02:55:39.278614032
7107-UBYKY,Month-to-month,35,Electronic check,Yes,25.75,882.55,No,2020-10-05 02:17:37.199659188
4881-GQJTW,Month-to-month,14,Credit card (automatic),No,19.6,300.4,No,2021-03-20 21:52:23.993183752
8519-QJGJD,Month-to-month,14,Electronic check,No,75.35,1025.95,Yes,2020-06-05 10:26:45.225788128
7876-DNYAP,Two year,69,Credit card (automatic),No,19.8,1436.95,No,2020-07-18 09:51:34.916216984
7905-NJMXS,Month-to-month,7,Electronic check,No,64.2,475,No,2020-01-07 17:56:13.019028685
2882-WDTBA,Two year,69,Bank transfer (automatic),Yes,75.75,5388.15,No,2020-04-04 11:07:02.266401590
2091-GPPIQ,Two year,72,Electronic check,Yes,78.95,5730.15,No,2020-08-05 11:21:08.844078388
6326-MTTXK,Month-to-month,8,Electronic check,No,100.85,819.55,Yes,2020-06-05 00:28:49.963078670
5071-FBJFS,Month-to-month,4,Electronic check,No,50.3,217.1,No,2021-11-30 00:40:04.771371768
2796-UUZZO,Month-to-month,63,Credit card (automatic),Yes,80.3,4896.35,No,2021-07-15 04:10:17.551831864
2429-AYKKO,Two year,72,Bank transfer (automatic),No,19.85,1434.1,No,2021-07-16 15:03:00.971314968
9798-OPFEM,Two year,46,Electronic check,Yes,21.1,937.1,No,2020-03-04 02:43:59.931837546
0330-IVZHA,Month-to-month,5,Electronic check,No,69.95,330.15,Yes,2020-10-11 02:47:28.508946320
3794-NFNCH,Month-to-month,30,Mailed check,Yes,50.0,1474.9,No,2021-11-19 08:03:36.756603232
5193-QLVZB,Two year,63,Bank transfer (automatic),Yes,104.75,6536.5,No,2021-01-06 02:31:56.046577676
7114-AEOZE,Two year,60,Bank transfer (automatic),No,19.85,1128.1,No,2021-11-16 00:20:14.654927576
2886-KEFUM,One year,63,Electronic check,Yes,107.5,6873.75,Yes,2021-06-24 04:55:16.785004256
5522-NYKPB,Month-to-month,25,Electronic check,No,85.9,2199.05,No,2021-02-28 21:02:42.567452424
4237-RLAQD,Month-to-month,1,Mailed check,Yes,45.85,45.85,Yes,2021-03-26 02:26:24.777051976
9957-YODKZ,Month-to-month,6,Electronic check,Yes,80.8,457.1,No,2020-10-01 01:07:53.388241976
6518-KZXCB,Two year,22,Mailed check,No,25.25,566.5,No,2020-09-18 09:11:17.875603520
2245-ADZFJ,Two year,31,Bank transfer (automatic),No,80.55,2471.6,No,2021-02-14 23:12:21.266685600
7776-QGYJC,Month-to-month,39,Bank transfer (automatic),Yes,81.5,3107.3,No,2021-12-26 21:55:28.031809144
9313-QOLTZ,Month-to-month,26,Mailed check,No,20.9,518.3,No,2020-04-09 00:44:10.156205623
9651-GTSAQ,One year,53,Bank transfer (automatic),Yes,106.1,5769.75,Yes,2021-03-28 11:44:27.537631352
3186-BAXNB,Month-to-month,1,Electronic check,No,91.7,91.7,Yes,2021-03-13 12:59:18.080090880
4672-FOTSD,Month-to-month,12,Electronic check,Yes,67.25,832.3,No,2020-05-22 07:37:26.293666572
0637-YLETY,Month-to-month,16,Credit card (automatic),Yes,95.6,1555.65,Yes,2021-08-22 08:59:01.721101960
9818-XQCUV,Month-to-month,2,Mailed check,No,20.35,45.3,No,2021-06-06 10:54:09.304174952
7338-ERIVA,One year,39,Bank transfer (automatic),No,45.05,1790.6,No,2020-12-03 08:50:50.951434252
1157-BQCUW,Month-to-month,1,Electronic check,Yes,74.95,74.95,Yes,2021-01-15 03:16:43.010508376
8259-NFJTV,Month-to-month,7,Mailed check,No,34.65,246.6,No,2020-02-05 17:01:12.593013348
3223-DWFIO,Month-to-month,4,Electronic check,No,69.35,261.65,No,2021-11-05 00:15:20.193126952
2660-EMUBI,Month-to-month,10,Electronic check,Yes,95.35,898.35,Yes,2021-06-04 16:32:59.437659752
6968-GMKPR,Month-to-month,55,Electronic check,Yes,81.55,4509.5,No,2021-02-14 15:43:54.819653508
4751-ERMAN,Two year,72,Bank transfer (automatic),Yes,75.4,5480.25,No,2020-12-21 17:48:51.326327748
1436-ZMJAN,Month-to-month,10,Credit card (automatic),Yes,67.8,653.15,No,2021-02-27 10:09:59.147969328
3292-PBZEJ,Month-to-month,11,Electronic check,Yes,111.4,1183.05,No,2021-12-18 02:09:38.699233168
0799-DDIHE,Month-to-month,15,Electronic check,No,46.3,639.45,No,2021-05-01 07:55:01.448452144
3070-FNFZQ,Two year,23,Bank transfer (automatic),No,20.4,478.75,No,2020-08-02 01:08:17.926725360
2812-SFXMJ,Month-to-month,1,Mailed check,No,20.05,20.05,No,2020-01-23 00:09:48.923601249
7675-OZCZG,Month-to-month,3,Electronic check,No,45.0,127.1,Yes,2020-08-31 12:40:41.579096848
5014-WUQMG,One year,47,Electronic check,Yes,96.1,4391.45,No,2021-04-08 06:50:24.368077248
5312-TSZVC,One year,15,Mailed check,No,19.65,270.6,No,2020-09-14 20:28:58.142573132
2003-CKLOR,Month-to-month,66,Electronic check,No,99.5,6710.5,Yes,2020-07-12 06:52:14.791252484
0993-OSGPT,One year,68,Bank transfer (automatic),Yes,60.65,3975.9,No,2020-03-17 09:37:28.338540187
9254-RBFON,One year,17,Bank transfer (automatic),No,98.6,1704.95,Yes,2020-09-09 05:57:02.095995456
1205-WNWPJ,Month-to-month,7,Mailed check,Yes,59.5,415.95,Yes,2021-06-05 12:28:49.963078672
9391-EOYLI,Month-to-month,12,Electronic check,Yes,80.45,950.2,Yes,2021-03-19 08:30:11.758023288
7108-DGVUU,One year,21,Bank transfer (automatic),No,71.7,1497.05,No,2021-08-29 15:22:38.818517464
2782-JEEBU,Month-to-month,21,Mailed check,Yes,36.0,780.15,No,2021-03-13 10:29:49.264413520
5127-BZENZ,One year,56,Bank transfer (automatic),No,65.2,3512.15,No,2020-12-17 21:38:05.146265264
2720-FVBQP,Month-to-month,6,Credit card (automatic),Yes,48.95,273.25,No,2021-12-13 22:30:26.072138592
9906-NHHVC,Two year,65,Bank transfer (automatic),Yes,53.5,3517.9,No,2021-08-26 07:39:16.716841808
4522-XRWWI,One year,42,Credit card (automatic),No,80.45,3375.9,No,2021-05-05 04:05:47.628514624
3766-EJLFL,Two year,68,Bank transfer (automatic),Yes,109.05,7508.55,No,2021-10-22 12:22:54.155069584
5939-SXWHM,Two year,48,Bank transfer (automatic),No,26.3,1245.05,No,2021-10-01 23:05:48.650951432
8152-UOBNY,One year,50,Electronic check,Yes,106.8,5347.95,No,2020-03-03 04:18:40.590741266
7351-KYHQH,Month-to-month,7,Electronic check,Yes,64.95,493.65,No,2021-07-23 16:27:40.437375744
7643-RCHXS,Two year,63,Electronic check,No,19.35,1263.85,No,2021-03-15 19:47:52.024992896
8246-SHFGA,Month-to-month,17,Credit card (automatic),No,21.1,385.55,No,2021-09-01 00:40:41.579096848
8387-MOJJT,Month-to-month,42,Credit card (automatic),Yes,77.95,3384,Yes,2020-12-26 07:25:59.216131780
0620-XEFWH,Month-to-month,4,Mailed check,No,18.85,84.2,No,2021-06-07 06:49:59.829593864
6485-QXWWE,Two year,62,Bank transfer (automatic),No,26.0,1638.7,No,2021-04-29 11:04:22.766259584
2761-OCIAX,Month-to-month,2,Electronic check,Yes,74.7,165.4,Yes,2021-10-07 16:07:13.513206472
7321-VGNKU,Month-to-month,2,Electronic check,Yes,70.35,120.25,No,2020-11-21 17:49:03.595569440
5327-CNLUQ,Two year,48,Bank transfer (automatic),Yes,96.9,4473.45,No,2020-06-08 20:39:36.143141152
7552-KEYGT,Two year,27,Bank transfer (automatic),No,19.55,520.55,No,2021-05-20 22:46:47.611474008
5816-JMLGY,Two year,70,Bank transfer (automatic),Yes,80.4,5717.85,No,2020-07-20 01:43:15.967054814
3068-OMWZA,Month-to-month,1,Electronic check,Yes,88.8,88.8,Yes,2020-06-23 11:56:19.153649530
2927-QRRQV,One year,46,Electronic check,Yes,94.65,4312.5,No,2020-03-31 07:27:49.639307015
6032-KRXXO,Month-to-month,30,Electronic check,Yes,90.25,2755.35,Yes,2020-07-31 01:48:10.428855440
7459-RRWQZ,Month-to-month,15,Bank transfer (automatic),Yes,64.65,994.55,Yes,2020-06-16 05:32:42.056234024
6265-SXWBU,One year,69,Credit card (automatic),No,95.75,6511.25,No,2021-02-22 05:35:58.364101104
7941-RCJOW,Two year,65,Credit card (automatic),Yes,19.55,1218.65,No,2020-11-15 07:21:17.023572848
6374-NTQLP,Two year,72,Credit card (automatic),Yes,104.1,7447.7,No,2020-06-02 17:40:16.018176654
4154-AQUGT,Month-to-month,13,Bank transfer (automatic),Yes,89.05,1169.35,Yes,2020-05-21 14:11:04.583925020
2387-KDZQY,One year,17,Mailed check,Yes,20.1,279.5,No,2020-12-21 07:50:56.063618288
3584-WKTTW,One year,51,Electronic check,Yes,111.55,5720.35,No,2020-05-26 13:46:07.736438512
3399-BMLVW,Two year,51,Credit card (automatic),No,60.5,3121.45,No,2020-02-14 02:49:06.662879863
1971-DTCZB,Two year,72,Bank transfer (automatic),Yes,90.95,6468.6,No,2020-07-01 06:47:20.329451860
3092-IGHWF,One year,67,Electronic check,No,87.4,5918.8,Yes,2020-07-02 15:10:34.933257596
3374-PZLXD,Month-to-month,34,Mailed check,No,19.7,675.6,No,2021-04-11 17:03:15.285430272
3813-DHBBB,Two year,67,Bank transfer (automatic),Yes,50.95,3521.7,No,2020-09-22 07:51:32.871343368
2812-REYAT,One year,49,Bank transfer (automatic),Yes,20.05,923.1,No,2020-02-08 19:45:37.063334280
6518-PPLMZ,Two year,53,Mailed check,Yes,19.4,1110.35,No,2021-12-31 01:34:40.658903720
4939-KYYPY,Month-to-month,27,Electronic check,No,59.45,1611.65,No,2021-02-02 17:13:41.016756600
8017-LXHFA,Month-to-month,23,Electronic check,Yes,94.75,2293.6,Yes,2020-11-17 04:11:55.705765408
5930-GBIWP,Two year,69,Credit card (automatic),Yes,81.5,5553.25,No,2021-03-28 16:43:25.168986080
6022-KOUQO,Month-to-month,2,Bank transfer (automatic),No,29.05,44.75,No,2020-04-16 02:08:49.622266402
6352-TWCAU,Month-to-month,35,Electronic check,Yes,86.45,3029.1,Yes,2020-08-05 18:49:35.291110480
2361-UPSND,One year,46,Mailed check,No,70.6,3231.05,No,2020-12-27 18:18:42.635614880
6035-RIIOM,Two year,54,Bank transfer (automatic),Yes,97.2,5129.45,No,2021-06-20 16:12:57.051973872
2929-QNSRW,One year,56,Electronic check,Yes,98.25,5508.35,Yes,2021-01-09 10:15:18.148253336
1262-OPMFY,Month-to-month,9,Bank transfer (automatic),Yes,75.75,655.9,Yes,2020-04-15 23:39:20.806589036
9504-DSHWM,Month-to-month,20,Bank transfer (automatic),No,59.2,1191.2,No,2020-01-11 14:06:59.199091167
5035-BVCXS,Month-to-month,11,Mailed check,Yes,75.9,866.4,No,2020-04-28 18:05:25.134904856
6267-DCFFZ,Month-to-month,30,Electronic check,Yes,90.05,2627.2,No,2020-02-04 23:34:50.883271797
3533-UVMOM,Two year,68,Bank transfer (automatic),No,70.95,4741.45,No,2021-05-26 20:47:10.105083784
2439-LYPMQ,Month-to-month,38,Electronic check,Yes,102.6,4009.2,No,2021-04-23 15:33:29.088327176
4248-QPAVC,Month-to-month,17,Bank transfer (automatic),Yes,85.35,1463.45,Yes,2021-05-18 08:29:47.219539904
1899-VXWXM,One year,48,Credit card (automatic),Yes,106.1,5082.8,Yes,2020-07-20 19:09:37.676796364
1478-VPOAD,Month-to-month,1,Electronic check,No,43.8,43.8,No,2020-06-12 21:49:19.954558364
9995-HOTOH,Two year,63,Electronic check,No,59.0,3707.6,No,2021-12-04 09:18:15.029821072
2988-PLAHS,One year,3,Electronic check,Yes,69.95,220.45,No,2020-04-29 19:00:13.291678500
1371-OJCEK,One year,48,Bank transfer (automatic),No,24.35,1133.7,No,2021-11-24 22:35:32.803180912
4999-IEZLT,One year,66,Credit card (automatic),No,29.45,1983.15,No,2021-03-01 07:00:37.830161888
8883-ANODQ,Two year,68,Credit card (automatic),Yes,84.4,5746.75,No,2020-01-17 02:09:26.429991479
4690-LLKUA,Month-to-month,17,Electronic check,Yes,45.05,770.6,Yes,2021-08-12 09:48:55.416074976
2351-RRBUE,One year,7,Mailed check,No,20.65,134.05,No,2020-12-16 18:13:48.173814256
5980-BDHPY,Two year,72,Bank transfer (automatic),Yes,87.1,6230.1,No,2020-11-27 13:19:57.273501844
1498-DQNRX,Month-to-month,29,Mailed check,No,19.85,573.05,No,2020-12-05 20:38:22.527690996
9469-WEJBT,Month-to-month,37,Electronic check,Yes,90.35,3419.3,No,2021-06-30 20:22:00.988355576
3331-HQDTW,Month-to-month,34,Mailed check,Yes,109.8,3587.25,Yes,2020-04-12 23:24:25.151945470
9490-DFPMD,Month-to-month,42,Electronic check,Yes,84.65,3541.35,Yes,2020-01-19 06:28:31.559216131
2581-VKIRT,One year,59,Mailed check,No,65.5,3801.3,No,2021-11-04 09:18:27.299062760
5442-XSDCW,Month-to-month,11,Bank transfer (automatic),Yes,79.5,868.5,Yes,2020-06-21 02:38:16.393070150
7426-WEIJX,Month-to-month,60,Electronic check,Yes,80.95,4859.1,No,2020-03-23 15:06:17.279182050
2851-MMUTZ,Month-to-month,27,Mailed check,Yes,56.15,1439.35,No,2020-10-12 03:42:16.665719964
3049-NDXFL,Month-to-month,1,Mailed check,No,85.8,85.8,Yes,2020-11-28 04:16:50.167566032
8580-AECUZ,Month-to-month,1,Electronic check,Yes,79.1,79.1,Yes,2020-08-02 18:34:39.636466912
3307-TLCUD,Month-to-month,17,Mailed check,No,34.4,592.75,No,2021-07-17 23:26:15.575120704
6625-FLENO,Two year,58,Mailed check,No,20.75,1185.95,No,2021-11-16 12:47:38.733314400
2967-MXRAV,One year,1,Mailed check,No,18.8,18.8,No,2021-02-06 05:56:00.749786992
7963-GQRMY,Month-to-month,3,Mailed check,No,44.3,134.5,Yes,2020-10-08 22:28:23.379721668
8189-HBVRW,Month-to-month,53,Electronic check,No,90.8,4921.2,No,2021-12-11 08:13:25.680204488
4163-KIUHY,Month-to-month,35,Electronic check,Yes,25.6,901.25,No,2021-02-27 20:07:54.410678784
1228-FZFRV,Month-to-month,50,Credit card (automatic),No,105.95,5341.8,Yes,2020-04-23 23:29:19.613746094
3500-NSDOA,Two year,68,Credit card (automatic),No,70.8,4859.95,No,2021-03-05 05:40:52.825901728
1171-TYKUR,Month-to-month,47,Electronic check,No,25.4,1139.2,No,2020-07-11 13:25:53.081510934
3761-FLYZI,Month-to-month,65,Bank transfer (automatic),Yes,108.8,7082.45,No,2021-04-19 14:23:45.276909968
2058-DCJBE,Month-to-month,5,Electronic check,Yes,69.75,324.6,Yes,2020-10-13 02:07:36.006816244
5364-XYIRR,Month-to-month,51,Electronic check,Yes,94.65,4812.75,Yes,2021-12-05 07:43:34.370917352
4829-AUOAX,Month-to-month,46,Bank transfer (automatic),No,96.05,4399.5,Yes,2020-05-20 20:44:42.874183470
1219-NNDDO,Month-to-month,9,Electronic check,Yes,76.85,663.55,No,2020-06-29 22:24:05.725646122
8388-DMKAE,Two year,8,Mailed check,No,20.25,174.65,No,2021-05-08 06:50:12.098835560
4403-BWPAY,One year,14,Credit card (automatic),Yes,24.8,321.7,No,2021-04-04 05:40:40.556660040
9659-QEQSY,Month-to-month,45,Electronic check,Yes,115.65,5125.5,No,2020-07-03 11:06:25.458676512
5405-ZMYXQ,Month-to-month,8,Credit card (automatic),Yes,74.6,548.9,No,2021-04-27 21:42:10.531099120
5047-LHVLY,Month-to-month,1,Mailed check,Yes,50.15,50.15,Yes,2020-05-04 23:34:14.075546720
1442-OKRJE,One year,66,Bank transfer (automatic),Yes,103.15,7031.3,No,2020-02-14 10:17:33.109911956
4737-AQCPU,Two year,72,Credit card (automatic),No,72.1,5016.65,No,2021-08-31 02:15:22.238000568
9158-VCTQB,Month-to-month,41,Bank transfer (automatic),Yes,113.6,4594.95,Yes,2020-04-23 13:31:24.351036636
2808-CHTDM,Two year,23,Mailed check,No,25.1,611.45,No,2020-12-10 05:16:32.786140300
6311-UEUME,Month-to-month,29,Electronic check,Yes,78.9,2384.15,Yes,2020-03-02 18:20:45.328031809
0793-TWELN,Month-to-month,4,Electronic check,Yes,80.15,319.85,No,2020-01-12 05:03:52.093155353
3283-WCWXT,Two year,6,Mailed check,No,25.4,153.3,No,2021-04-27 04:15:48.821357568
1060-ENTOF,One year,67,Credit card (automatic),Yes,105.4,7035.6,No,2020-11-06 19:03:54.138028968
0999-QXNSA,Month-to-month,7,Mailed check,Yes,45.75,344.2,No,2021-06-30 22:51:29.804032944
5451-MHQOF,One year,56,Mailed check,Yes,24.45,1431.65,No,2020-12-12 22:03:01.993751772
4836-WNFNO,Two year,72,Credit card (automatic),No,25.0,1849.2,No,2020-12-19 20:58:12.644135188
9225-BZLNZ,Two year,72,Electronic check,Yes,85.25,6083.1,No,2021-05-26 03:20:48.395342232
0354-VXMJC,Two year,23,Credit card (automatic),No,19.6,426.65,No,2020-03-04 15:11:24.010224368
4422-QVIJA,Month-to-month,35,Mailed check,No,50.15,1655.35,No,2021-03-16 20:42:40.181766544
9365-SRSZE,Month-to-month,27,Electronic check,Yes,70.55,1943.9,No,2020-01-22 11:42:24.845214427
6839-ITVZJ,Month-to-month,26,Electronic check,Yes,60.05,1616.15,Yes,2021-06-12 03:55:34.166429992
8332-OSJDW,One year,12,Mailed check,No,26.4,314.95,No,2021-03-22 11:14:36.228344216
4735-BJKOU,Two year,40,Mailed check,No,20.15,804.85,No,2020-06-22 18:29:57.443907980
0274-JKUJR,Month-to-month,7,Mailed check,No,58.85,465.7,No,2021-04-02 08:50:01.874467480
5740-YHGTW,Month-to-month,70,Credit card (automatic),Yes,97.55,6669.05,No,2020-04-02 11:46:54.768531667
8917-SZTTJ,Two year,60,Credit card (automatic),No,19.65,1161.75,No,2020-05-03 22:39:25.918773076
1696-MZVAU,One year,39,Credit card (automatic),Yes,25.25,947.75,No,2020-05-27 09:41:58.261857426
7359-WWYJV,Two year,72,Credit card (automatic),No,114.45,8375.05,No,2021-07-26 06:44:40.829309856
0375-HVGXO,Month-to-month,1,Electronic check,Yes,34.7,34.7,Yes,2021-12-27 15:21:49.741550696
4906-ZHGPK,One year,54,Electronic check,Yes,70.7,3770,No,2020-02-02 11:47:19.307015052
8593-WHYHV,Month-to-month,3,Electronic check,Yes,85.3,264.8,Yes,2020-08-14 02:08:00.545299632
3795-GWTRD,Two year,63,Credit card (automatic),No,75.55,4707.85,No,2021-09-27 14:27:38.392502128
1298-PHBTI,Two year,71,Electronic check,Yes,84.8,6152.4,No,2021-11-22 05:49:03.595569440
6223-DHJGV,One year,42,Mailed check,Yes,20.65,958.1,No,2021-04-16 01:41:25.543879576
6961-MJKBO,Two year,47,Bank transfer (automatic),No,20.45,943,No,2020-04-20 18:15:26.327747798
6097-EQISJ,One year,66,Credit card (automatic),Yes,102.45,6615.15,Yes,2021-12-24 12:37:25.271229760
4423-YLHDV,Month-to-month,21,Bank transfer (automatic),Yes,104.4,2200.25,Yes,2020-02-28 00:39:27.963646691
8158-WPEZG,Month-to-month,11,Electronic check,Yes,35.65,425.1,No,2020-04-26 23:44:15.268389662
0107-YHINA,Month-to-month,1,Electronic check,Yes,99.75,99.75,Yes,2020-05-28 18:05:12.865663164
4918-FYJNT,Month-to-month,55,Electronic check,No,90.45,5044.8,No,2020-04-09 10:42:05.418915081
0727-BNRLG,Two year,69,Credit card (automatic),Yes,97.65,6743.55,No,2021-03-09 14:19:03.084351032
4854-CIDCF,Month-to-month,3,Electronic check,No,73.85,196.4,No,2020-10-14 10:30:50.610621980
8640-SDGKB,Month-to-month,4,Electronic check,Yes,74.4,299.7,Yes,2020-01-23 15:06:41.817665436
3280-MRDOF,Two year,30,Credit card (automatic),Yes,69.1,2093.9,No,2020-10-12 18:39:09.559784152
6435-SRWBJ,Month-to-month,5,Electronic check,Yes,82.75,417.75,No,2021-07-30 20:21:48.719113888
9964-WBQDJ,Two year,71,Credit card (automatic),Yes,24.4,1725.4,No,2021-08-31 04:44:51.053677928
6303-KFWSL,One year,29,Electronic check,Yes,55.25,1620.2,No,2021-05-24 21:27:02.607213856
1702-CCFNJ,Month-to-month,52,Bank transfer (automatic),No,61.35,3169.55,No,2020-08-23 10:21:13.956262424
8932-CZHRQ,One year,68,Credit card (automatic),No,76.75,5233.25,No,2021-01-01 10:25:19.341096280
0386-CWRGM,Two year,46,Mailed check,No,19.4,967.85,No,2021-11-23 11:42:49.383697808
5515-RUGKN,Month-to-month,8,Credit card (automatic),Yes,54.75,438.05,No,2020-05-17 10:31:51.956830446
0404-AHASP,Two year,72,Credit card (automatic),No,19.7,1421.9,No,2021-02-24 02:26:37.046293664
7279-NMVJC,One year,17,Bank transfer (automatic),No,19.9,323.15,No,2021-03-18 17:33:18.863959104
2081-VEYEH,Month-to-month,3,Electronic check,Yes,107.95,318.6,No,2021-02-25 08:20:22.834422040
6407-UTSLV,Month-to-month,2,Bank transfer (automatic),Yes,83.8,163.7,No,2020-02-26 23:44:39.806873047
4116-TZAQJ,Month-to-month,9,Credit card (automatic),Yes,74.25,639.65,Yes,2020-11-18 07:36:12.678216416
9060-HJJRW,One year,51,Credit card (automatic),Yes,56.4,2928.5,No,2020-02-26 08:47:46.912808861
2587-YNLES,Two year,6,Mailed check,No,20.1,100.35,No,2021-02-18 09:25:12.184038624
7398-SKNQZ,Month-to-month,3,Electronic check,No,94.9,273.2,No,2020-03-18 05:33:18.863959102
5935-FCCNB,Month-to-month,17,Electronic check,Yes,94.2,1608.15,No,2020-12-14 13:54:43.044589604
1958-RNRKS,Month-to-month,30,Electronic check,No,49.9,1441.95,No,2021-05-19 19:22:30.639023000
5136-RGMZO,Month-to-month,31,Electronic check,Yes,71.05,2168.15,No,2021-09-28 02:55:02.470888952
8345-MVDYC,Two year,45,Bank transfer (automatic),No,81.65,3618.7,No,2021-06-12 18:52:27.060494176
8226-BXGES,One year,64,Bank transfer (automatic),No,89.45,5692.65,No,2020-11-10 02:47:16.239704628
